fdc_id,data_type,description,food_category_id,publication_date,,,,
322094,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322095,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322096,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322097,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322098,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322099,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322100,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322101,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322102,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322107,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322108,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322109,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322110,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322111,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322112,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322113,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322114,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322115,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322116,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322117,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322118,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322119,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322120,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322121,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322122,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322123,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322124,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322125,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322130,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322131,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322132,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322133,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322134,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322135,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322136,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322137,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322138,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322139,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322140,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322141,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322142,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322143,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322144,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322145,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322146,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322147,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322152,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322153,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322154,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322155,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322156,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322157,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322158,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322159,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322160,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322161,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322162,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322163,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322164,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322165,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322166,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322167,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322168,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322169,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322170,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322175,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322176,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322177,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322178,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322179,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322180,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322184,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322185,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322186,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322190,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322191,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322192,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322193,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322194,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322195,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322196,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322197,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322198,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322199,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322200,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322201,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322202,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322203,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322204,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322209,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322210,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322211,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322212,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322213,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322214,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322215,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322216,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322217,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322218,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322219,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322220,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322221,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322222,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322223,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322224,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322225,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322351,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322352,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322353,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322354,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322355,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322356,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322357,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322358,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322359,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322360,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322361,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322362,sub_sample_food,MILK; 1%,1,4/1/2019,,,,
322366,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322367,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322368,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322369,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322370,sub_sample_food,Milk; 1%,1,4/1/2019,,,,
322034,sub_sample_food,MILK; 1% ,1,4/1/2019,,,,
322035,sub_sample_food,MILK; 1% ,1,4/1/2019,,,,
321902,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321908,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321914,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321921,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321941,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321960,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321979,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322002,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322020,sample_food,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322021,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322044,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322050,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322056,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322062,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322068,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322074,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322080,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322086,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322106,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322129,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322151,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322174,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322183,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322189,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322208,market_acquisition,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
322042,sub_sample_food,MILK; 1% (WAVE 22E),1,4/1/2019,,,,
321901,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321907,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321913,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321920,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321940,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321959,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321978,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322001,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322043,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322049,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322055,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322061,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322067,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322073,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322079,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322085,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322105,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322128,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322150,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322173,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322182,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322188,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322207,sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321906,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321912,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321918,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321919,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321938,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321939,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321957,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321958,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321976,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321977,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
321999,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322000,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322018,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322019,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322048,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322054,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322060,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322066,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322072,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322078,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322084,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322103,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322104,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322126,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322127,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322148,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322149,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322171,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322172,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322181,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322187,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322205,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322206,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322226,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322227,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
322371,sub_sample_food,MILK; 1%(WAVE 22E),1,4/1/2019,,,,
320077,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320078,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320079,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320080,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320081,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320082,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320055,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320056,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320057,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320058,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320059,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320097,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320098,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320099,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320100,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320101,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320116,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320117,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320118,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320119,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320120,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320121,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320136,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320137,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320138,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320139,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320140,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320158,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320159,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320160,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320161,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320162,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320222,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320223,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320224,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320225,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320226,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320227,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320245,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320246,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320247,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320248,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320249,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320250,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320268,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320269,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320270,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320271,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320272,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320290,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320291,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320292,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320293,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320294,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320295,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320325,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320326,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320327,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320328,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320329,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320344,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320345,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320346,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320347,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320348,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320349,sub_sample_food,Milk; 2%,1,4/1/2019,,,,
320064,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320065,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320066,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320067,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320068,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320069,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320070,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320071,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320072,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320073,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320074,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320075,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320076,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320027,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320028,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320029,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320033,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320034,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320035,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320039,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320040,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320041,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320045,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320046,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320047,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320048,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320049,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320050,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320051,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320052,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320053,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320054,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320087,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320088,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320089,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320090,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320091,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320092,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320093,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320094,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320095,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320096,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320106,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320107,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320108,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320109,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320110,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320111,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320112,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320113,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320114,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320115,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320126,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320127,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320128,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320129,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320130,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320131,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320132,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320133,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320134,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320135,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320145,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320146,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320147,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320148,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320149,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320150,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320151,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320152,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320153,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320154,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320155,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320156,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320157,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320167,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320168,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320169,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320170,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320174,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320175,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320176,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320181,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320182,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320183,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320187,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320188,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320189,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320193,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320194,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320195,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320199,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320200,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320201,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320205,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320206,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320207,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320212,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320213,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320214,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320215,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320216,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320217,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320218,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320219,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320220,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320221,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320232,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320233,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320234,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320235,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320236,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320237,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320238,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320239,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320240,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320241,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320242,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320243,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320244,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320255,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320256,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320257,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320258,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320259,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320260,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320261,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320262,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320263,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320264,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320265,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320266,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320267,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320277,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320278,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320279,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320280,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
320281,sub_sample_food,MILK; 2% ,1,4/1/2019,,,,
